dblp_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Bazzi:Rida_A=__1994,0.0,2.117645581083474,8.12685928864453,0.0,3.7503194820633063,3.607450054863695,5.20913670201103,1.6728094678460528,1.6127345025966606,6.223592296835065,6.0082704829463385,5.804125599302847,4.20778878591725,1.35658569996413,5.251352542579984,2.5424108224934465,2.4631029151383848,1.1937511154843088,2.315378181458927,1.1232590248778695,4.361450671303054
Beame:Paul__1987,3.2290636986567964,3.06545038150695,8.743093203792352,16.647141002473983,2.6448091533287252,7.572724891313559,7.235878353054118,6.921607057949043,4.418594194898812,12.705873486500842,4.063429644322265,19.510284956776275,7.500638964126613,3.607450054863695,6.945515602681373,10.036856807076315,6.4509380103866425,9.335388445252596,9.012405724419509,2.9020627996514237,7.012981309862083
Beck:Micah__1992,0.0,0.0,0.0,2.209297097449406,0.0,0.0,3.902056991355255,9.375798705158266,1.8037250274318477,8.681894503351716,16.72809467846053,12.901876020773283,4.667694222626299,6.0082704829463385,2.9020627996514237,2.805192523944833,1.35658569996413,0.0,0.0,0.0,1.1937511154843088
Bederson:Benjamin_B=__1992,11.04648548724703,4.235291162166948,2.0317148221611325,7.80411398271051,7.500638964126613,7.21490010972739,3.4727578013406863,13.382475742768422,17.740079528563268,18.670776890505195,10.514473345156093,14.510313998257118,9.818173833806917,6.782928499820651,7.877028813869977,5.084821644986893,6.157757287845962,2.3875022309686176,3.4730672721883904,3.3697770746336086,3.2710880034772902
Beek:Peter_van__1990,5.549047000824661,7.934427459986176,5.048483260875706,2.4119594510180393,4.6144047052993615,6.6278912923482185,2.117645581083474,6.095144466483397,3.902056991355255,3.7503194820633063,0.0,8.681894503351716,1.6728094678460528,4.838203507789982,6.223592296835065,7.510338103682923,10.157219798779982,4.20778878591725,12.209271299677171,2.625676271289992,2.5424108224934465
Belhumeur:Peter_N=__1993,2.3072023526496808,2.209297097449406,12.705873486500842,4.063429644322265,9.755142478388136,11.25095844618992,3.607450054863695,8.681894503351716,3.3456189356921056,4.838203507789982,7.779490371043831,12.016540965892675,10.157219798779982,8.4155775718345,6.782928499820651,5.251352542579984,2.5424108224934465,4.9262058302767695,4.775004461937235,6.946134544376781,2.246518049755739
Bengio:Yoshua__1991,7.235878353054118,11.536011763248403,11.04648548724703,4.235291162166948,14.222003755127927,9.755142478388136,9.375798705158266,16.23352524688663,10.41827340402206,11.70966627492237,12.901876020773283,10.891286519461364,10.514473345156093,5.804125599302847,9.818173833806917,8.13951419978478,14.441219492094955,13.983259523713956,25.86258060895304,16.712515616780323,24.311470905318732
Berman:Francine__1979,5.229337929769933,4.885269831969991,4.575658505274875,4.295879940054407,0.0,0.0,3.600009730581166,3.40668079401508,9.68719109597039,3.06545038150695,0.0,8.323570501236992,0.0,0.0,12.059797255090196,4.6144047052993615,0.0,8.470582324333895,4.063429644322265,3.902056991355255,11.25095844618992
Berry:Daniel_M=__1974,0.0,0.0,0.0,0.0,6.530830688885647,12.08895703115683,16.840383006406313,15.6880137893098,4.885269831969991,9.15131701054975,4.295879940054407,8.08416625164432,0.0,18.000048652905825,0.0,12.916254794627186,3.06545038150695,2.9143644012641174,5.549047000824661,5.2896183066574505,2.524241630437853
Bestavros:Azer__1992,7.934427459986176,0.0,0.0,4.6144047052993615,6.6278912923482185,25.411746973001684,24.38057786593359,7.80411398271051,7.500638964126613,10.822350164591086,6.945515602681373,11.70966627492237,9.676407015579963,10.891286519461364,9.012405724419509,11.608251198605696,16.831155143669,8.13951419978478,6.56419067822498,11.44084870122051,8.620860202984346
