source,aggregation,theoretical,observed
simulated,full_career,1.0653888507995322,1.0812273344842018
simulated,full_career,1.0658310988953383,1.0813437128086316
simulated,full_career,1.0662735555483116,1.0817564506225592
simulated,full_career,1.0667162210419492,1.0819253581864505
simulated,full_career,1.0671590956603156,1.0819982566352129
simulated,full_career,1.0676021796880395,1.0822335433210908
simulated,full_career,1.0680454734103204,1.0832049885749941
simulated,full_career,1.068488977112927,1.0835486908441725
simulated,full_career,1.0689326910821988,1.0838973749297907
simulated,full_career,1.069376615605049,1.084191272013179
simulated,full_career,1.0698207509689655,1.0842002675780391
simulated,full_career,1.0702650974620125,1.084343628635028
simulated,full_career,1.0707096553728312,1.0850926047420097
simulated,full_career,1.0711544249906437,1.0871382093538564
simulated,full_career,1.0715994066052519,1.0875212892257167
simulated,full_career,1.0720446005070405,1.0884053067569157
simulated,full_career,1.0724900069869776,1.0899604116165282
simulated,full_career,1.0729356263366185,1.0905646239747209
simulated,full_career,1.0733814588481059,1.0911911609005243
simulated,full_career,1.0738275048141688,1.0912116668688256
simulated,full_career,1.0742737645281304,1.0912359710342008
simulated,full_career,1.0747202382839032,1.0914977629882512
simulated,full_career,1.0751669263759946,1.0920746455006232
simulated,full_career,1.0756138290995083,1.0923010972570508
simulated,full_career,1.0760609467501443,1.0924795799180762
simulated,full_career,1.0765082796242007,1.0926208411344411
simulated,full_career,1.0769558280185771,1.0929781029893755
simulated,full_career,1.077403592230775,1.093082757576483
simulated,full_career,1.0778515725588993,1.0931472991860478
simulated,full_career,1.0782997693016596,1.09337751187764
simulated,full_career,1.0787481827583738,1.0934572107907958
simulated,full_career,1.079196813228968,1.0939221904514065
simulated,full_career,1.0796456610139786,1.0941549295143018
simulated,full_career,1.0800947264145544,1.0941760164180703
simulated,full_career,1.080544009732458,1.0943940068537872
simulated,full_career,1.0809935112700666,1.0948229673201715
simulated,full_career,1.0814432313303763,1.0951505809810556
simulated,full_career,1.0818931702170014,1.095159465084421
simulated,full_career,1.0823433282341763,1.0953858273737447
simulated,full_career,1.0827937056867578,1.0962812929549783
simulated,full_career,1.0832443028802274,1.0965481843428841
simulated,full_career,1.0836951201206924,1.096861255553538
simulated,full_career,1.0841461577148876,1.0972546136294414
simulated,full_career,1.0845974159701774,1.0973662184684405
simulated,full_career,1.0850488951945567,1.097818593561749
simulated,full_career,1.085500595696654,1.0979906614317734
simulated,full_career,1.0859525177857314,1.0980907239436557
simulated,full_career,1.086404661771689,1.098267026061684
simulated,full_career,1.0868570279650642,1.098588748044969
simulated,full_career,1.0873096166770333,1.0986871378103944
simulated,full_career,1.0877624282194163,1.1003387415837873
simulated,full_career,1.0882154629046759,1.1005497378951938
simulated,full_career,1.0886687210459205,1.100922348286035
simulated,full_career,1.0891222029569054,1.1012422240224056
simulated,full_career,1.0895759089520356,1.1016393811005298
simulated,full_career,1.0900298393463652,1.1030467993784443
simulated,full_career,1.0904839944556035,1.1030798721618813
simulated,full_career,1.0909383745961123,1.1032246542049506
simulated,full_career,1.0913929800849118,1.1048454178017812
simulated,full_career,1.0918478112396777,1.1050165440674944
simulated,full_career,1.092302868378748,1.1050746431568492
simulated,full_career,1.0927581518211213,1.1071918835494823
simulated,full_career,1.093213661886462,1.107459321964911
simulated,full_career,1.093669398895098,1.1075387218919548
simulated,full_career,1.094125363168026,1.1075740623919563
simulated,full_career,1.0945815550269127,1.107614665633571
simulated,full_career,1.0950379747940944,1.1081897174483144
simulated,full_career,1.0954946227925821,1.1091395791987946
simulated,full_career,1.0959514993460622,1.1095838840147196
simulated,full_career,1.096408604778897,1.1100806767417544
simulated,full_career,1.0968659394161286,1.1121409191740301
simulated,full_career,1.097323503583481,1.1123446628641205
simulated,full_career,1.097781297607359,1.1128993932305715
simulated,full_career,1.0982393218148547,1.112948492505621
simulated,full_career,1.0986975765337452,1.1130839901586147
simulated,full_career,1.0991560620924976,1.1131357999436053
simulated,full_career,1.0996147788202688,1.1135310556787394
simulated,full_career,1.100073727046909,1.1136970023528014
simulated,full_career,1.1005329071029641,1.1138428318731428
simulated,full_career,1.1009923193196738,1.1138610198213745
simulated,full_career,1.1014519640289804,1.1150621160099699
simulated,full_career,1.1019118415635236,1.115258628902786
simulated,full_career,1.1023719522566475,1.1156159548283733
simulated,full_career,1.1028322964424009,1.1167584478125185
simulated,full_career,1.1032928744555397,1.1171997806035812
simulated,full_career,1.1037536866315272,1.117714720673375
simulated,full_career,1.1042147333065393,1.1180373143670597
simulated,full_career,1.1046760148174628,1.1183295475047113
simulated,full_career,1.1051375315019023,1.1193683883767114
simulated,full_career,1.1055992836981765,1.1202295194259848
simulated,full_career,1.1060612717453253,1.120385102497829
simulated,full_career,1.1065234959831076,1.1203933400533905
simulated,full_career,1.1069859567520086,1.1204526411545908
simulated,full_career,1.1074486543932367,1.1207794136725728
simulated,full_career,1.1079115892487286,1.1208066591423087
simulated,full_career,1.1083747616611495,1.1211528740709042
simulated,full_career,1.1088381719738978,1.1215987905316878
simulated,full_career,1.1093018205311043,1.121907687576157
simulated,full_career,1.1097657076776377,1.1225355783685906
simulated,full_career,1.1102298337591026,1.1227681110813996
simulated,full_career,1.1106941991218444,1.1227886118358716
simulated,full_career,1.1111588041129523,1.1228652227699898
simulated,full_career,1.1116236490802578,1.123247241675379
simulated,full_career,1.1120887343723425,1.1232524856337722
simulated,full_career,1.1125540603385318,1.1234768905490953
simulated,full_career,1.113019627328908,1.1235296875113696
simulated,full_career,1.1134854356943031,1.1238135142852002
simulated,full_career,1.113951485786304,1.1239490257673757
simulated,full_career,1.1144177779572595,1.124145167223233
simulated,full_career,1.1148843125602728,1.125283546643879
simulated,full_career,1.1153510899492127,1.125443264495085
simulated,full_career,1.1158181104787124,1.1255101356868689
simulated,full_career,1.1162853745041712,1.1257000679887945
simulated,full_career,1.1167528823817563,1.1269679497397649
simulated,full_career,1.117220634468407,1.1276921729489522
simulated,full_career,1.1176886311218368,1.1283126784354893
simulated,full_career,1.1181568727005335,1.1284154122513788
simulated,full_career,1.1186253595637634,1.128729039084969
simulated,full_career,1.119094092071573,1.128790959951278
simulated,full_career,1.119563070584792,1.1295152244083384
simulated,full_career,1.1200322954650337,1.1295602945520558
simulated,full_career,1.1205017670747004,1.1305565697209958
simulated,full_career,1.1209714857769821,1.1305746766409275
simulated,full_career,1.1214414519358629,1.1312179523463868
simulated,full_career,1.1219116659161181,1.1312517156528745
simulated,full_career,1.1223821280833226,1.1313944532140838
simulated,full_career,1.122852838803849,1.1326880405225521
simulated,full_career,1.1233237984448707,1.13286291020139
simulated,full_career,1.123795007374365,1.1353127208192348
simulated,full_career,1.1242664659611172,1.1362892774047173
simulated,full_career,1.1247381745747176,1.1363683976369239
simulated,full_career,1.1252101335855715,1.1364946842228572
simulated,full_career,1.1256823433648937,1.1366513492265273
simulated,full_career,1.1261548042847174,1.1369549514801789
simulated,full_career,1.126627516717892,1.13754320084914
simulated,full_career,1.1271004810380902,1.1381788264736383
simulated,full_career,1.127573697619805,1.1387158096878862
simulated,full_career,1.1280471668383574,1.1401421839329051
simulated,full_career,1.1285208890698932,1.1416779508552526
simulated,full_career,1.128994864691394,1.1420423646173123
simulated,full_career,1.1294690940806682,1.1423702602722736
simulated,full_career,1.1299435776163627,1.1423715763335143
simulated,full_career,1.1304183156779648,1.1426599389811813
simulated,full_career,1.1308933086457982,1.1427324986018945
simulated,full_career,1.1313685569010312,1.1428067735378369
simulated,full_career,1.1318440608256788,1.1432452116925849
simulated,full_career,1.132319820802603,1.1435477248664274
simulated,full_career,1.1327958372155174,1.143666324472044
simulated,full_career,1.1332721104489871,1.1437346242142061
simulated,full_career,1.1337486408884359,1.1439039754877331
simulated,full_career,1.1342254289201423,1.1448349520248227
simulated,full_career,1.1347024749312498,1.1449242636590917
simulated,full_career,1.1351797793097624,1.1449551321981575
simulated,full_career,1.1356573424445529,1.145692504700129
simulated,full_career,1.1361351647253615,1.1461309412686858
simulated,full_career,1.1366132465428,1.1465872436250868
simulated,full_career,1.1370915882883543,1.1482595137361766
simulated,full_career,1.1375701903543889,1.1486246057802951
simulated,full_career,1.1380490531341443,1.1498957306396542
simulated,full_career,1.1385281770217484,1.1499420563201284
simulated,full_career,1.139007562412208,1.1504740620350002
simulated,full_career,1.139487209701422,1.1507669388810127
simulated,full_career,1.1399671192861769,1.1513257075161079
simulated,full_career,1.140447291564155,1.1516121204988723
simulated,full_career,1.1409277269339309,1.1516598709105774
simulated,full_career,1.1414084257949806,1.151860197376849
simulated,full_career,1.14188938854768,1.1530146243818746
simulated,full_career,1.1423706155933084,1.1540696313566097
simulated,full_career,1.1428521073340536,1.154561875442992
simulated,full_career,1.1433338641730124,1.154916633139228
simulated,full_career,1.143815886514192,1.155166998653277
simulated,full_career,1.1442981747625178,1.1555648907970417
simulated,full_career,1.1447807293238306,1.1558573136271926
simulated,full_career,1.1452635506048932,1.156583537927862
simulated,full_career,1.1457466390133924,1.1566324194083486
simulated,full_career,1.1462299949579413,1.1567653899623374
simulated,full_career,1.1467136188480807,1.1569191698079864
simulated,full_career,1.1471975110942862,1.1570200166691529
simulated,full_career,1.1476816721079668,1.1580866063318784
simulated,full_career,1.1481661023014702,1.1583439049139772
simulated,full_career,1.1486508020880846,1.1586272599764167
simulated,full_career,1.1491357718820414,1.159220122915946
simulated,full_career,1.14962101209852,1.1592909190949674
simulated,full_career,1.1501065231536494,1.1602981631384348
simulated,full_career,1.1505923054645097,1.1610847623599296
simulated,full_career,1.1510783594491385,1.1613026227153098
simulated,full_career,1.1515646855265307,1.1618580377917882
simulated,full_career,1.1520512841166433,1.161956398537078
simulated,full_career,1.1525381556403977,1.1633753095016743
simulated,full_career,1.1530253005196824,1.1634159546195342
simulated,full_career,1.1535127191773573,1.1640360188145185
simulated,full_career,1.1540004120372556,1.1648870669298923
simulated,full_career,1.154488379524186,1.1648962924330168
simulated,full_career,1.154976622063939,1.1657522772766957
simulated,full_career,1.1554651400832865,1.1664082549617356
simulated,full_career,1.1559539340099863,1.1669662543463035
simulated,full_career,1.1564430042727856,1.1679100647412661
simulated,full_career,1.1569323513014222,1.1679437048067378
simulated,full_career,1.1574219755266322,1.168004313986347
simulated,full_career,1.1579118773801471,1.1682048725645526
simulated,full_career,1.1584020572947011,1.1689129490326988
simulated,full_career,1.1588925157040317,1.169484697807224
simulated,full_career,1.1593832530428858,1.1697583658071076
simulated,full_career,1.1598742697470206,1.1698644747881897
simulated,full_career,1.1603655662532075,1.1703658722084045
simulated,full_career,1.1608571429992336,1.1711141451990952
simulated,full_career,1.1613490004239098,1.171893883148279
simulated,full_career,1.1618411389670682,1.172139207593853
simulated,full_career,1.1623335590695685,1.1722147778221645
simulated,full_career,1.1628262611733018,1.1725268877141675
simulated,full_career,1.163319245721191,1.1727494069688216
simulated,full_career,1.1638125131571955,1.174966626531409
simulated,full_career,1.1643060639263179,1.1749925329021997
simulated,full_career,1.1647998984746009,1.1753115786101627
simulated,full_career,1.1652940172491357,1.1754517238152016
simulated,full_career,1.1657884206980627,1.1765141609331615
simulated,full_career,1.1662831092705765,1.178584002499475
simulated,full_career,1.1667780834169283,1.1786655605337615
simulated,full_career,1.1672733435884297,1.1798871657631194
simulated,full_career,1.167768890237455,1.180927974795353
simulated,full_career,1.1682647238174448,1.1811184661929406
simulated,full_career,1.1687608447829125,1.181145155885742
simulated,full_career,1.1692572535894432,1.1814257617730624
simulated,full_career,1.1697539506937003,1.1821235232407528
simulated,full_career,1.1702509365534275,1.1824346416033937
simulated,full_career,1.1707482116274521,1.1825814584590566
simulated,full_career,1.171245776375691,1.1837551835124158
simulated,full_career,1.1717436312591496,1.185870749382902
simulated,full_career,1.1722417767399307,1.1860508142403088
simulated,full_career,1.1727402132812328,1.1864250219852426
simulated,full_career,1.173238941347357,1.1874636892233452
simulated,full_career,1.1737379614037096,1.1877042166712808
simulated,full_career,1.1742372739168074,1.1879971227508141
simulated,full_career,1.1747368793542767,1.1882907197657895
simulated,full_career,1.1752367781848625,1.1885559736468212
simulated,full_career,1.1757369708784284,1.1889512969671263
simulated,full_career,1.1762374579059605,1.189184652327641
simulated,full_career,1.176738239739573,1.1892743246730195
simulated,full_career,1.1772393168525106,1.189895057500674
simulated,full_career,1.1777406897191518,1.189951154559487
simulated,full_career,1.178242358815012,1.1902037866622353
simulated,full_career,1.1787443246167506,1.1902949565684962
simulated,full_career,1.179246587602171,1.1903243641073902
simulated,full_career,1.179749148250226,1.1908600434195906
simulated,full_career,1.1802520070410205,1.1911874546172454
simulated,full_career,1.1807551644558179,1.191545189012708
simulated,full_career,1.1812586209770397,1.1919965707341489
simulated,full_career,1.181762377088273,1.1925179494108094
simulated,full_career,1.1822664332742727,1.1936554103642645
simulated,full_career,1.1827707900209659,1.1940513515029634
simulated,full_career,1.1832754478154546,1.1942150903398292
simulated,full_career,1.1837804071460198,1.1944887771254369
simulated,full_career,1.1842856685021275,1.1946618328353484
simulated,full_career,1.1847912323744305,1.1958124722603685
simulated,full_career,1.1852970992547727,1.1961874950473457
simulated,full_career,1.1858032696361924,1.1969642634775848
simulated,full_career,1.1863097440129282,1.1978142538889083
simulated,full_career,1.186816522880421,1.198377837061093
simulated,full_career,1.1873236067353186,1.1988025725421367
simulated,full_career,1.1878309960754807,1.1993524390865082
simulated,full_career,1.1883386913999807,1.2007463076348013
simulated,full_career,1.1888466932091122,1.2008582300973614
simulated,full_career,1.1893550020043913,1.2020175980818035
simulated,full_career,1.1898636182885607,1.202846970140442
simulated,full_career,1.1903725425655955,1.2038726595446851
simulated,full_career,1.1908817753407055,1.2039830239681828
simulated,full_career,1.1913913171203392,1.2040979019291982
simulated,full_career,1.1919011684121896,1.2043467187046757
simulated,full_career,1.1924113297251977,1.2046044439413592
simulated,full_career,1.1929218015695549,1.204905820306926
simulated,full_career,1.19343258445671,1.205194454906676
simulated,full_career,1.19394367889937,1.2061708776828184
simulated,full_career,1.1944550854115081,1.2061805860199795
simulated,full_career,1.194966804508367,1.2071929221549098
simulated,full_career,1.1954788367064597,1.207520771316387
simulated,full_career,1.1959911825235772,1.2088363321103528
simulated,full_career,1.1965038424787933,1.2089517157340464
simulated,full_career,1.1970168170924658,1.2091386590653186
simulated,full_career,1.197530106886243,1.2091967973776068
simulated,full_career,1.1980437123830692,1.209820285967994
simulated,full_career,1.1985576341071855,1.2098236130536482
simulated,full_career,1.1990718725841352,1.210115641708651
simulated,full_career,1.1995864283407718,1.2102475249178772
simulated,full_career,1.20010130190526,1.2106030374625416
simulated,full_career,1.2006164938070791,1.2109360759505747
simulated,full_career,1.201132004577032,1.2111577386356973
simulated,full_career,1.201647834747243,1.2112881140037588
simulated,full_career,1.2021639848511707,1.2117527964675134
simulated,full_career,1.2026804554236041,1.2119235125113366
simulated,full_career,1.203197247000674,1.2121229266854683
simulated,full_career,1.2037143601198523,1.21279278508351
simulated,full_career,1.2042317953199593,1.2129935324239371
simulated,full_career,1.204749553141169,1.213405653287172
simulated,full_career,1.2052676341250097,1.2138816474728316
simulated,full_career,1.2057860388143755,1.215271431961163
simulated,full_career,1.2063047677535235,1.2156511458852701
simulated,full_career,1.2068238214880824,1.216465854363587
simulated,full_career,1.2073432005650586,1.2173972950338936
simulated,full_career,1.2078629055328358,1.2176833989306879
simulated,full_career,1.2083829369411854,1.218505818843144
simulated,full_career,1.2089032953412677,1.2199201992198927
simulated,full_career,1.2094239812856369,1.2201508243151449
simulated,full_career,1.209944995328247,1.2212813649955245
simulated,full_career,1.2104663380244576,1.221488733527408
simulated,full_career,1.2109880099310355,1.2215477548476374
simulated,full_career,1.2115100116061628,1.2221829145194163
simulated,full_career,1.2120323436094385,1.224431045136752
simulated,full_career,1.2125550065018877,1.2250311660159796
simulated,full_career,1.2130780008459627,1.2252084122947409
simulated,full_career,1.2136013272055484,1.2253367094868564
simulated,full_career,1.2141249861459706,1.225502758715372
simulated,full_career,1.2146489782339955,1.2266401307842854
simulated,full_career,1.2151733040378399,1.2266665683412499
simulated,full_career,1.2156979641271732,1.227733722114243
simulated,full_career,1.2162229590731233,1.2277635776947828
simulated,full_career,1.2167482894482826,1.2284257836861296
simulated,full_career,1.2172739558267105,1.2285336230448363
simulated,full_career,1.217799958783941,1.2293372587687736
simulated,full_career,1.2183262988969874,1.229387347501322
simulated,full_career,1.218852976744346,1.229512539968339
simulated,full_career,1.2193799929060036,1.229838068210836
simulated,full_career,1.219907347963439,1.231399816603232
simulated,full_career,1.2204350424996329,1.2314309564509798
simulated,full_career,1.2209630770990703,1.2325299775975747
simulated,full_career,1.2214914523477451,1.2332026358654522
simulated,full_career,1.2220201688331689,1.2336009487192114
simulated,full_career,1.2225492271443716,1.2336121865955223
simulated,full_career,1.2230786278719106,1.234118866791861
simulated,full_career,1.223608371607874,1.2358432935192654
simulated,full_career,1.2241384589458872,1.236122821907168
simulated,full_career,1.2246688904811187,1.2361771928307779
simulated,full_career,1.2251996668102805,1.236279285007263
simulated,full_career,1.2257307885316435,1.2365800365227473
simulated,full_career,1.2262622562450325,1.2375497232399564
simulated,full_career,1.2267940705518385,1.2376486264847284
simulated,full_career,1.2273262320550224,1.2379574719707922
simulated,full_career,1.2278587413591184,1.2389228658972775
simulated,full_career,1.2283915990702434,1.239621479408625
simulated,full_career,1.2289248057961002,1.2399845917580599
simulated,full_career,1.2294583621459814,1.2400629762952344
simulated,full_career,1.229992268730781,1.240205654837416
simulated,full_career,1.2305265261629925,1.240352045412079
simulated,full_career,1.23106113505672,1.2406921071669152
simulated,full_career,1.2315960960276837,1.2412193786049177
simulated,full_career,1.2321314096932214,1.2418653639689992
simulated,full_career,1.232667076672299,1.2418850765730318
simulated,full_career,1.2332030975855144,1.243070086930117
simulated,full_career,1.233739473055103,1.2436615931653034
simulated,full_career,1.234276203704943,1.2443063509450987
simulated,full_career,1.2348132901605648,1.2448202005368578
simulated,full_career,1.235350733049152,1.2449945865699181
simulated,full_career,1.2358885329995493,1.2467819175573727
simulated,full_career,1.2364266906422712,1.2471928841669537
simulated,full_career,1.2369652066095023,1.2479031651506443
simulated,full_career,1.2375040815351106,1.24844571132593
simulated,full_career,1.2380433160546467,1.248722938645261
simulated,full_career,1.2385829108053543,1.2488857932866673
simulated,full_career,1.239122866426173,1.2488896363656254
simulated,full_career,1.2396631835577478,1.2498282357248252
simulated,full_career,1.2402038628424334,1.2500165079173455
simulated,full_career,1.2407449049243007,1.2505579402861355
simulated,full_career,1.2412863104491405,1.251007917804917
simulated,full_career,1.2418280800644759,1.251020381773205
simulated,full_career,1.2423702144195627,1.2521398478431793
simulated,full_career,1.2429127141653988,1.2522968688964762
simulated,full_career,1.2434555799547287,1.2524040142623787
simulated,full_career,1.243998812442051,1.253138435112345
simulated,full_career,1.2445424122836246,1.253412660625528
simulated,full_career,1.245086380137475,1.2534458014126426
simulated,full_career,1.2456307166634009,1.2536255549476958
simulated,full_career,1.2461754225229815,1.2545382135224856
simulated,full_career,1.2467204983795792,1.2548365893770501
simulated,full_career,1.2472659448983516,1.2554637335605938
simulated,full_career,1.2478117627462546,1.2563717816260196
simulated,full_career,1.2483579525920496,1.2571267412902145
simulated,full_career,1.248904515106311,1.2573858949771044
simulated,full_career,1.2494514509614314,1.2581185093096339
simulated,full_career,1.2499987608316299,1.2582402107152602
simulated,full_career,1.2505464453929571,1.2600223543763192
simulated,full_career,1.2510945053233036,1.2602828872431218
simulated,full_career,1.251642941302405,1.2603248736632688
simulated,full_career,1.2521917540118523,1.2607999326474004
simulated,full_career,1.2527409441350914,1.2613526259193886
simulated,full_career,1.253290512357439,1.2618869249474065
simulated,full_career,1.2538404593660821,1.2624896785026418
simulated,full_career,1.2543907858500905,1.2626805520243454
simulated,full_career,1.2549414925004196,1.263843659423504
simulated,full_career,1.2554925800099195,1.2642372565010218
simulated,full_career,1.256044049073342,1.2644524134398634
simulated,full_career,1.256595900387348,1.264466502260486
simulated,full_career,1.2571481346505105,1.2645621359628803
simulated,full_career,1.2577007525633297,1.2649149718263812
simulated,full_career,1.2582537548282322,1.2662118342205664
simulated,full_career,1.2588071421495828,1.2663080946411092
simulated,full_career,1.2593609152336909,1.2671305267125377
simulated,full_career,1.2599150747888164,1.2676268547612297
simulated,full_career,1.2604696215251794,1.2686791453565485
simulated,full_career,1.2610245561549642,1.269537775321653
simulated,full_career,1.26157987939233,1.269611912882847
simulated,full_career,1.2621355919534172,1.269748017828822
simulated,full_career,1.262691694556354,1.270289869866125
simulated,full_career,1.2632481879212636,1.2715928888835666
simulated,full_career,1.2638050727702734,1.2718209329892343
simulated,full_career,1.2643623498275214,1.2718752255841599
simulated,full_career,1.264920019819165,1.2722433952278251
simulated,full_career,1.2654780834733868,1.2723845474615194
simulated,full_career,1.266036541520402,1.2726264567166345
simulated,full_career,1.2665953946924702,1.272965981005898
simulated,full_career,1.2671546437238979,1.2731752011525448
simulated,full_career,1.2677142893510491,1.2732793465222265
simulated,full_career,1.2682743323123526,1.2735135611504378
simulated,full_career,1.2688347733483107,1.2736665385866435
simulated,full_career,1.269395613201504,1.274021237380974
simulated,full_career,1.2699568526166027,1.2742246634081238
simulated,full_career,1.2705184923403734,1.2748831840028845
simulated,full_career,1.2710805331216881,1.275075972842398
simulated,full_career,1.2716429757115293,1.2757362776623518
simulated,full_career,1.2722058208630005,1.2762697104413145
simulated,full_career,1.2727690693313347,1.2763375040484402
simulated,full_career,1.2733327218738997,1.2764618590571493
simulated,full_career,1.2738967792502098,1.276745048101702
simulated,full_career,1.2744612422219328,1.276833759121298
simulated,full_career,1.2750261115528947,1.277297980786496
simulated,full_career,1.2755913880090954,1.2785179590697011
simulated,full_career,1.2761570723587101,1.2786545495672812
simulated,full_career,1.276723165372101,1.280039917472708
simulated,full_career,1.277289667821825,1.2801025216744766
simulated,full_career,1.2778565804826436,1.2801571987342728
simulated,full_career,1.278423904131527,1.2806251996311444
simulated,full_career,1.27899163954767,1.281173304648904
simulated,full_career,1.2795597875124929,1.2820682478794658
simulated,full_career,1.2801283488096558,1.2821078226282039
simulated,full_career,1.2806973242250628,1.2839713398854176
simulated,full_career,1.2812667145468741,1.2841469629898004
simulated,full_career,1.2818365205655147,1.2850390226062576
simulated,full_career,1.2824067430736807,1.2855656187933993
simulated,full_career,1.2829773828663507,1.2858423069579252
simulated,full_career,1.2835484407407924,1.2881174030916591
simulated,full_career,1.2841199174965732,1.2883246554997958
simulated,full_career,1.2846918139355696,1.2885258606674455
simulated,full_career,1.2852641308619728,1.2889494227295262
simulated,full_career,1.285836869082304,1.28898278038986
simulated,full_career,1.2864100294054164,1.290059508537637
simulated,full_career,1.2869836126425094,1.2905827592688133
simulated,full_career,1.2875576196071359,1.2907943683352934
simulated,full_career,1.2881320511152112,1.2911497982393747
simulated,full_career,1.288706907985024,1.2912122705168945
simulated,full_career,1.2892821910372447,1.2912971543663163
simulated,full_career,1.2898579010949325,1.2914002549644654
simulated,full_career,1.2904340389835491,1.2915820191303964
simulated,full_career,1.2910106055309665,1.2923548547994943
simulated,full_career,1.2915876015674752,1.293583770317321
simulated,full_career,1.2921650279257935,1.2936412834942668
simulated,full_career,1.2927428854410796,1.2936597724570502
simulated,full_career,1.2933211749509415,1.2938818770454186
simulated,full_career,1.293899897295443,1.2939581118206025
simulated,full_career,1.2944790533171155,1.2940520465196483
simulated,full_career,1.2950586438609704,1.2946049943398996
simulated,full_career,1.2956386697745041,1.2954495707363263
simulated,full_career,1.296219131907712,1.2956432628804835
simulated,full_career,1.2968000311130958,1.2978387427427642
simulated,full_career,1.2973813682456763,1.297957251820182
simulated,full_career,1.2979631441629986,1.2979607719156432
simulated,full_career,1.2985453597251484,1.2988077455696665
simulated,full_career,1.299128015794756,1.299003285147309
simulated,full_career,1.2997111132370134,1.299194508735011
simulated,full_career,1.3002946529196784,1.2993759553169328
simulated,full_career,1.3008786357130875,1.2999690526981444
simulated,full_career,1.301463062490166,1.3008137634648973
simulated,full_career,1.3020479341264393,1.3008148586306667
simulated,full_career,1.3026332515000418,1.300835153570355
simulated,full_career,1.3032190154917296,1.300991106407247
simulated,full_career,1.303805226984887,1.3017677498646112
simulated,full_career,1.3043918868655417,1.3018462392880443
simulated,full_career,1.3049789960223743,1.3028029632994442
simulated,full_career,1.305566555346727,1.3033940315972752
simulated,full_career,1.3061545657326157,1.303549793874471
simulated,full_career,1.3067430280767414,1.3039102685314488
simulated,full_career,1.3073319432785016,1.3059698048470232
simulated,full_career,1.3079213122399986,1.3060567596276527
simulated,full_career,1.308511135866053,1.3062549372998238
simulated,full_career,1.309101415064215,1.3067035485756167
simulated,full_career,1.3096921507447716,1.307210959919869
simulated,full_career,1.3102833438207644,1.3073454004170164
simulated,full_career,1.3108749952079946,1.3077318150049406
simulated,full_career,1.311467105825038,1.3079738689132465
simulated,full_career,1.3120596765932555,1.3083698057351962
simulated,full_career,1.3126527084368034,1.3086786859677288
simulated,full_career,1.3132462022826463,1.3089806846794545
simulated,full_career,1.313840159060568,1.3094067229528537
simulated,full_career,1.314434579703184,1.3097121684738877
simulated,full_career,1.3150294651459524,1.3103281322817117
simulated,full_career,1.315624816327183,1.3106158852280518
simulated,full_career,1.316220634188055,1.311741199342617
simulated,full_career,1.3168169196726232,1.3117445258848075
simulated,full_career,1.3174136737278352,1.3122154661759804
simulated,full_career,1.318010897303537,1.3122888623050875
simulated,full_career,1.3186085913524912,1.3125899314225684
simulated,full_career,1.3192067568303836,1.3132701847018429
simulated,full_career,1.3198053946958428,1.313623371602143
simulated,full_career,1.3204045059104423,1.3136421686437005
simulated,full_career,1.3210040914387222,1.3137060937545504
simulated,full_career,1.321604152248196,1.313934591487792
simulated,full_career,1.3222046893093642,1.3139558800195639
simulated,full_career,1.3228057035957284,1.3145027874023665
simulated,full_career,1.323407196083802,1.3156709726788043
simulated,full_career,1.3240091677531238,1.31620794630327
simulated,full_career,1.3246116195862703,1.3164225805374459
simulated,full_career,1.3252145525688686,1.3164816410773523
simulated,full_career,1.3258179676896078,1.316566096103397
simulated,full_career,1.3264218659402558,1.3167850472694915
simulated,full_career,1.3270262483156683,1.316937457620445
simulated,full_career,1.327631115813803,1.317045267870134
simulated,full_career,1.3282364694357316,1.318333135990417
simulated,full_career,1.3288423101856568,1.3190144439606233
simulated,full_career,1.3294486390709221,1.3197713412954564
simulated,full_career,1.3300554571020256,1.319883915321615
simulated,full_career,1.3306627652926335,1.3198873311391413
simulated,full_career,1.3312705646595941,1.3205882663545778
simulated,full_career,1.3318788562229513,1.320765368331019
simulated,full_career,1.332487641005958,1.321374521390724
simulated,full_career,1.3330969200350888,1.3214034108210333
simulated,full_career,1.3337066943400562,1.3214142348172533
simulated,full_career,1.33431696495382,1.3214371585774483
simulated,full_career,1.3349277329126061,1.321438870212526
simulated,full_career,1.335538999255919,1.3215418909667525
simulated,full_career,1.3361507650265525,1.3219861953850944
simulated,full_career,1.3367630312706091,1.3224571151360618
simulated,full_career,1.3373757990375104,1.3225059297948614
simulated,full_career,1.3379890693800114,1.3230135078416951
simulated,full_career,1.3386028433542183,1.324133377979543
simulated,full_career,1.3392171220195994,1.3245685848723878
simulated,full_career,1.339831906439001,1.324895450071647
simulated,full_career,1.34044719767866,1.3249220044337637
simulated,full_career,1.3410629968082217,1.3249703450080421
simulated,full_career,1.341679304900754,1.3262964028556146
simulated,full_career,1.342296123032761,1.3263174733105814
simulated,full_career,1.3429134522841961,1.3263630101888961
simulated,full_career,1.343531293738481,1.3265669808370297
simulated,full_career,1.344149648482519,1.3267151539362754
simulated,full_career,1.3447685176067092,1.327145612963599
simulated,full_career,1.345387902204962,1.327398348591557
simulated,full_career,1.3460078033747163,1.3274105400192038
simulated,full_career,1.346628222216952,1.3282772579361182
simulated,full_career,1.3472491598362084,1.3299896656389878
simulated,full_career,1.3478706173405963,1.331765454388758
