source,value
simulated,14.310194644556525
simulated,27.243776581673103
simulated,56.4219442421132
simulated,34.61949313565945
simulated,29.301531383423864
simulated,33.132545587852555
simulated,23.158457897135154
simulated,17.04910918432722
simulated,36.48565267560207
simulated,40.33043898884999
simulated,54.98295100162876
simulated,38.41314176390915
simulated,29.092016949688226
simulated,16.10272404704181
simulated,26.90780769052759
simulated,56.217983854361464
simulated,75.44136952807278
simulated,18.722811819774822
simulated,8.763513499097604
simulated,31.163363711819244
simulated,64.79943982930403
simulated,31.673468935944886
simulated,42.51241243556498
simulated,29.674575550230298
simulated,53.438326258449656
simulated,39.92929138785286
simulated,43.81941052648762
simulated,13.591325260531661
simulated,21.91672582614069
simulated,10.84228570799658
simulated,49.13545716289891
simulated,26.579991356827485
simulated,19.764676754103856
simulated,17.83175679330222
simulated,21.869950000501245
simulated,13.9811267259282
simulated,4.8274143245394505
simulated,51.41706651582162
simulated,12.51680586280781
simulated,19.2217938469311
simulated,25.593889649777573
simulated,8.1092893321084
simulated,33.08301960947758
simulated,37.7665017174888
simulated,35.8404915339116
simulated,30.15799468715753
simulated,53.878073308267716
simulated,19.701749081234247
simulated,35.04881146217261
simulated,37.14872677913884
simulated,27.028684975795308
simulated,72.7821427855971
simulated,40.86692535412296
simulated,37.51852965702932
simulated,29.749972540864587
simulated,46.395624229758994
simulated,16.47448883455079
simulated,58.55150405354132
simulated,35.854660989040454
simulated,25.287615820382626
simulated,34.64205127456096
simulated,77.3799336242055
simulated,37.5654622728467
simulated,25.804466115313843
simulated,15.313743841516782
simulated,38.24450987675516
simulated,74.0930251575349
simulated,36.81715306184923
simulated,89.41649111512211
simulated,43.71783531453883
simulated,23.118534010653942
simulated,26.864240904237384
simulated,45.24759252801125
simulated,20.716510229952497
simulated,16.41180633535989
simulated,16.931525598030635
simulated,14.142888490200558
simulated,24.088646611279934
simulated,29.76346522550957
simulated,28.796283875709165
simulated,107.5320438165563
simulated,40.40775146445231
simulated,51.37035326615667
simulated,18.98425995457611
simulated,44.04460412741311
simulated,35.63033116292593
simulated,12.623001449395078
simulated,28.48682616477723
simulated,63.11440348215862
simulated,32.9025301219455
simulated,16.798866875327914
simulated,21.733074131585777
simulated,57.80439717283507
simulated,65.58401275147929
simulated,31.782786921066123
simulated,89.19030582618473
simulated,74.80138950338376
simulated,21.5825701302147
simulated,150.72904009985893
simulated,14.45505969216051
simulated,49.90207694486212
simulated,21.42666114184443
simulated,84.48759087076768
simulated,40.69112134778129
simulated,10.534640522193314
simulated,35.76576368102147
simulated,40.694573311467146
simulated,35.30090472191074
simulated,33.355439428102216
simulated,32.89131537032502
simulated,7.402257748520584
simulated,58.24251252567624
simulated,46.115601988339584
simulated,32.94826810489413
simulated,34.55661468649268
simulated,40.485457511045595
simulated,41.329664757407485
simulated,38.83092507502582
simulated,112.76308431244617
simulated,30.168720543796958
simulated,8.721565719304543
simulated,49.4657960831201
simulated,28.599198812580575
simulated,112.44771951331771
simulated,43.557255355361235
simulated,17.193400850285087
simulated,28.045421394993443
simulated,50.984012845241764
simulated,43.5968712117973
simulated,32.74447616718116
simulated,65.83036199529573
simulated,32.235781350388486
simulated,27.59111302725968
simulated,102.56647601284293
simulated,14.051758108201554
simulated,44.99332508189509
simulated,25.91862479064593
simulated,59.9306554259611
simulated,13.287282315571828
simulated,36.68469710889953
simulated,35.0188212047131
simulated,64.62161712635995
